Timestamp,index,Open,High,Low,Close,Volume,value,value_classification,daily_std,MA7,MA30,market_regime,mempool_transaction_count,MempoolSizeBytes,avg_fee_usd
2022-04-09,1528,42739.32,42881.7,42120.0,42532.37,625.16954024,30.0,Fear,380.84999999999854,44402.08714285714,43258.66766666667,0,8.66235087664057,14.923883932063266,4.325235752275408
2022-04-10,1529,42549.99,43306.06,42406.8,43274.32,528.69172082,34.0,Fear,449.6299999999974,43951.88428571429,43412.64766666666,0,8.251784819183879,14.48685278235804,4.764410307635108
2022-04-11,1530,43282.6,43450.72,39782.99,40001.68,2128.77026486,32.0,Fear,1833.8650000000016,43103.35571428571,43443.18566666667,0,7.543176789254377,13.692548905922116,5.405568358880767
2022-04-12,1531,39981.1,40691.01,39218.15,39299.35,2391.51203453,20.0,Extreme Fear,736.4300000000003,42146.62714285714,43457.041,0,7.938137054303992,14.067364809264513,4.952990195980036
2022-04-13,1532,39321.1,41557.61,39273.65,41067.61,1796.4378732,25.0,Extreme Fear,1141.9799999999996,41760.188571428575,43532.777,0,8.220525031412594,14.339362661283836,4.67305076344141
2022-04-14,1533,41050.01,41504.29,39582.53,39785.01,1132.75006726,28.0,Fear,960.880000000001,41243.76142857143,43534.99399999999,0,8.199268812353678,14.411030774703407,4.6192115516912935
2022-04-15,1534,39767.37,40869.99,39670.71,40329.67,816.35391598,22.0,Extreme Fear,599.6399999999994,40898.572857142855,43516.07166666667,0,8.177550935589203,14.477904275980976,4.609194551121252
2022-04-16,1535,40321.6,40700.0,40014.79,40228.65,352.66350566,28.0,Fear,342.6049999999996,40569.47,43493.492,0,7.848508922270621,14.114723213405185,4.949917358014466
2022-04-17,1536,40225.16,40701.0,39859.25,40397.99,410.0203094,28.0,Fear,420.875,40158.56571428571,43438.22866666667,0,7.354808754538458,13.53865449170596,5.461808411734948
2022-04-18,1537,40399.49,41004.1,38547.12,40664.76,2453.63960165,24.0,Extreme Fear,1228.489999999998,40253.29142857143,43391.48933333333,0,8.222808148613002,14.761854348960224,4.614188108638691
2022-04-19,1538,40717.85,41754.05,40578.58,41444.08,1325.04549057,27.0,Fear,587.7350000000006,40559.68142857143,43392.62533333334,0,8.680365553213953,15.295837564438752,4.189223359215359
2022-04-20,1539,41406.05,42220.04,40893.21,41192.59,1492.20632745,27.0,Fear,663.4150000000009,40577.53571428572,43392.4,0,8.539450931539974,15.132796315051582,4.292429579481491
2022-04-21,1540,41200.36,42978.95,41158.15,41225.89,1628.24619742,27.0,Fear,910.3999999999978,40783.375714285714,43356.27233333334,0,8.375370376902161,14.937893655766178,4.424663788561533
2022-04-22,1541,41244.49,41310.31,39197.64,39500.77,2689.94305396,26.0,Fear,1056.3349999999991,40664.96142857143,43264.91566666667,0,8.178979230540234,14.695576595634906,4.544551815677145
2022-04-23,1542,39490.38,39983.98,39301.0,39774.97,417.69296928,24.0,Extreme Fear,341.4900000000016,40600.15,43125.80433333334,0,7.958325561041138,14.33406552542976,4.737186858250082
2022-04-24,1543,39774.97,39953.47,38987.0,39712.15,586.25079677,24.0,Extreme Fear,483.2350000000006,40502.17285714285,42967.185000000005,0,7.674779564274162,13.76225609832765,5.105570987950195
2022-04-25,1544,39712.05,40372.82,38202.91,40235.39,2041.5717261,23.0,Extreme Fear,1084.954999999998,40440.83428571428,42828.744333333336,0,7.939204308603602,14.232798640810376,4.933777007768896
2022-04-26,1545,40251.85,40800.0,37868.87,38280.0,2598.58555553,27.0,Fear,1465.5649999999987,39988.822857142855,42609.26166666667,0,8.14812932066469,14.55149723651501,4.748710336902834
2022-04-27,1546,38289.99,39494.73,37701.0,38880.44,2112.03836986,21.0,Extreme Fear,896.8650000000016,39658.51571428571,42305.653000000006,0,8.110114281830672,14.438635704818962,4.870908951769279
2022-04-28,1547,38876.08,40387.0,38835.95,39999.79,2001.07901453,24.0,Extreme Fear,775.5250000000015,39483.35857142857,42047.13566666667,0,8.07059679617012,14.311396576998932,4.860841059370574
2022-04-29,1548,39977.24,40227.01,38174.27,38336.85,1615.20063835,23.0,Extreme Fear,1026.3700000000026,39317.08428571428,41754.66133333333,0,8.363174186947177,14.817939971556957,4.441235716567171
2022-04-30,1549,38372.63,38786.95,38160.4,38487.71,566.37390394,20.0,Extreme Fear,313.2749999999978,39133.19,41516.83866666666,0,8.589243467607819,15.15257133865152,4.126711040399274
2022-05-01,1550,38484.87,38672.2,37400.0,37796.4,1264.81238208,22.0,Extreme Fear,636.0999999999985,38859.51142857143,41230.12966666667,0,8.563029095259102,15.090217314403764,4.0330061090961244
2022-05-02,1551,37803.32,39153.13,37659.24,38544.97,1501.94961967,28.0,Fear,746.9449999999997,38618.02285714285,40975.855,0,8.536108987685504,15.023715181436916,4.461161266175433
2022-05-03,1552,38556.53,38898.73,37515.83,37707.07,1206.11622107,27.0,Fear,691.4500000000007,38536.17571428571,40685.23266666666,0,9.289668401251015,16.01091747471086,3.9611684117911343
2022-05-04,1553,37703.08,40050.19,37529.51,39837.52,2188.02394513,21.0,Extreme Fear,1260.34,38672.90142857143,40481.77066666667,0,9.714486235736716,16.49789024204532,3.8071018448092615
2022-05-05,1554,39834.48,39926.46,35579.4,36351.93,3512.50273038,27.0,Fear,2173.529999999999,38151.77857142857,40160.28666666667,0,10.011706011630292,16.823963043827582,3.5957089541490554
2022-05-06,1555,36271.02,36648.2,35268.69,35988.76,2996.15267972,22.0,Extreme Fear,689.7549999999974,37816.33714285714,39900.82266666667,0,9.55639674204544,16.278953784102203,4.011990999764401
2022-05-07,1556,35993.92,36123.99,35726.4,35867.78,531.77029797,23.0,Extreme Fear,198.79499999999825,37442.06142857143,39649.74866666667,0,8.696814926413408,14.989334663937912,4.83835358428092
2022-05-08,1557,35869.73,35869.73,33710.16,34595.74,3131.58562982,18.0,Extreme Fear,1079.785,36984.82428571428,39378.07366666666,0,8.443124962062504,14.740893698119532,5.025164106139751
2022-05-09,1558,34587.02,34638.27,30331.28,30958.65,5792.30720768,11.0,Extreme Fear,2153.494999999999,35901.06428571428,38992.283,0,8.102362487713917,14.409572978059476,5.223100903295716
2022-05-10,1559,30960.24,32650.0,29731.03,31323.69,8636.87112149,10.0,Extreme Fear,1459.4850000000006,34989.15285714286,38593.92866666666,0,8.307092466641889,14.621484252796073,5.168524362046189
2022-05-11,1560,31316.37,32148.15,29011.1,29314.51,9435.52804718,12.0,Extreme Fear,1568.5250000000017,33485.86571428571,38237.689666666665,0,8.476947202847699,14.7962469160364,5.053955028972705
2022-05-12,1561,29323.69,30090.7,25401.05,28558.82,18067.62789584,12.0,Extreme Fear,2344.8250000000007,32372.564285714285,37879.672,0,10.367162440972036,17.72017391216335,3.246008724900097
2022-05-13,1562,28570.62,30974.6,27946.74,30027.62,6450.8765198,10.0,Extreme Fear,1513.9299999999985,31520.972857142857,37511.672333333336,0,10.98178614062402,18.38609258603466,2.779315395323856
2022-05-14,1563,30039.9,30076.26,28561.23,29298.37,3178.26108642,9.0,Extreme Fear,757.5149999999994,30582.48571428571,37162.117666666665,0,10.674849248207616,18.285673143598537,2.9561983543822072
2022-05-15,1564,29311.63,30508.8,29277.48,30430.91,2016.75974116,10.0,Extreme Fear,615.6599999999999,29987.51,36832.15899999999,0,10.229725240710838,18.17403231366634,3.321331699999702
2022-05-16,1565,30430.93,31411.48,29060.0,29569.7,3312.1937896,14.0,Extreme Fear,1175.7399999999998,29789.08857142857,36476.86066666667,0,9.4071895702651,18.04834300967935,3.981454199743788
2022-05-17,1566,29555.88,30753.96,29400.0,30074.73,2216.90834731,8.0,Extreme Fear,676.9799999999996,29610.665714285715,36132.752,0,8.970637950131255,17.410734465659615,4.280559391552005
2022-05-18,1567,30072.62,30670.0,28694.31,29219.79,2189.0606882,12.0,Extreme Fear,987.8449999999992,29597.134285714284,35751.253000000004,0,8.177975105064428,15.18556450059742,4.949020275868246
2022-05-19,1568,29237.5,30505.14,28615.23,29925.07,2678.96286716,13.0,Extreme Fear,944.955,29792.312857142857,35367.286,0,8.57280083746492,15.76883020550326,4.472619964406176
2022-05-20,1569,29925.07,30725.56,28690.13,29253.88,2434.82540269,13.0,Extreme Fear,1017.715,29681.77857142857,34969.329,0,8.855120470140555,16.134810697952933,4.049752370831116
2022-05-21,1570,29265.95,29621.01,28914.7,29439.71,582.12543548,13.0,Extreme Fear,353.15499999999884,29701.97,34576.456333333335,0,8.392341284745417,15.531147188884788,4.38522881978763
2022-05-22,1571,29441.13,30275.41,29209.03,29902.45,1163.22103623,14.0,Extreme Fear,533.1900000000005,29626.47571428572,34256.51233333333,0,7.50443744650781,13.766187038304835,5.432430489588228
2022-05-23,1572,29895.87,30628.0,29050.0,29050.0,2041.6588036,10.0,Extreme Fear,789.0,29552.23285714286,33899.013333333336,0,7.961739692665966,14.156452165192434,5.071828808448032
2022-05-24,1573,29043.83,29603.28,28632.4,29362.16,1543.76300774,12.0,Extreme Fear,485.4399999999987,29450.437142857143,33554.013666666666,0,8.274366302565541,14.436446720022111,4.881478621054351
2022-05-25,1574,29371.41,30189.7,29233.09,29563.54,1679.98318595,11.0,Extreme Fear,478.3050000000003,29499.544285714284,33198.28533333333,0,8.278945916582934,14.462207176950551,4.984110896713245
2022-05-26,1575,29572.03,29859.75,28003.0,29366.82,2822.37610595,12.0,Extreme Fear,928.375,29419.794285714284,32901.17933333333,0,8.283504653309391,14.48732066409721,4.842697957520509
2022-05-27,1576,29353.13,29656.96,28253.57,28855.34,2096.70668009,12.0,Extreme Fear,701.6949999999997,29362.86,32567.00933333333,0,8.159353382778043,14.36743102702336,4.799582157236471
2022-05-28,1577,28813.62,29231.9,28482.0,29003.52,786.54066505,13.0,Extreme Fear,374.9500000000007,29300.547142857144,32200.467,0,8.017574213885815,14.231184609659568,4.770364363753296
2022-05-29,1578,28991.83,29451.28,28814.46,29105.21,892.00736385,14.0,Extreme Fear,318.40999999999985,29186.655714285716,31892.745666666666,0,7.852319602455068,14.073402392098371,4.7252075722007465
2022-05-30,1579,29087.56,30903.04,29066.13,30630.52,2361.09600724,10.0,Extreme Fear,918.455,29412.44428571428,31630.83933333333,0,7.903393284463911,14.179877928243352,4.94030132645289
2022-05-31,1580,30624.62,32375.81,30514.42,31610.61,2547.66509407,16.0,Extreme Fear,930.6950000000016,29733.65142857143,31424.64633333333,0,7.951984710152344,14.276099473695552,5.100120558518341
2022-06-01,1581,31610.61,31962.79,29869.97,30104.83,2139.64659123,17.0,Extreme Fear,1046.41,29810.97857142857,31143.30833333333,0,8.709035256229711,15.191155505329217,4.444533497572195
2022-06-02,1582,30076.79,30379.68,29309.84,30284.03,1596.32895309,13.0,Extreme Fear,534.9200000000001,29942.00857142857,30895.87366666667,0,9.134925135468222,15.660850221166957,4.15518999012319
2022-06-03,1583,30282.4,30688.82,29232.99,29562.14,1258.57216978,10.0,Extreme Fear,727.914999999999,30042.980000000003,30553.361,0,8.777421763453793,15.242226557222498,4.397139075516361
2022-06-04,1584,29547.81,29942.0,29444.21,29636.08,455.43902789,14.0,Extreme Fear,248.89500000000044,30133.34571428571,30329.499333333333,0,8.215731897812947,14.508531790488933,4.860690664549221
2022-06-05,1585,29623.41,30153.18,29514.96,30043.39,598.65979657,10.0,Extreme Fear,319.1100000000006,30267.37142857143,30131.320333333333,0,8.038507817987563,14.404312433638651,4.939655865194167
2022-06-06,1586,30037.19,31737.31,29790.69,31441.76,2425.42498821,13.0,Extreme Fear,973.3100000000012,30383.26285714286,29983.786333333337,0,7.822962090293254,14.28795401764642,5.074666444754716
2022-06-07,1587,31456.98,31580.51,29184.25,31024.08,2803.06246832,15.0,Extreme Fear,1198.1299999999992,30299.472857142857,29864.731000000003,0,7.898707921819483,14.239155130687717,5.002517602199213
2022-06-08,1588,31075.84,31536.11,29831.85,30116.0,2775.20498576,17.0,Extreme Fear,852.130000000001,30301.06857142857,29836.642666666667,0,7.969118104750343,14.187852195234028,4.919087401067994
2022-06-09,1589,30117.01,30672.56,29920.56,29990.88,967.42848636,11.0,Extreme Fear,376.0,30259.19,29792.215666666667,0,8.22135106423985,14.418285005433509,4.679104358025013
2022-06-10,1590,29975.75,30333.81,28832.83,28937.05,2512.62235797,13.0,Extreme Fear,750.4899999999998,30169.891428571427,29779.63366666667,0,8.422605840585872,14.605436716010852,4.458227152367664
2022-06-11,1591,28951.83,29403.62,28085.75,28571.03,1665.99584735,12.0,Extreme Fear,658.9349999999995,30017.74142857143,29780.040666666664,0,8.590064089185063,14.763023277394936,4.485582221902049
2022-06-12,1592,28571.75,28656.81,26868.19,27387.23,2182.01283923,14.0,Extreme Fear,894.3100000000013,29638.29,29692.027666666665,0,8.346794647171714,14.515548537394931,4.8583194454949625
2022-06-13,1593,27383.72,27506.62,22600.0,23144.08,11560.65117892,11.0,Extreme Fear,2453.3099999999995,28452.907142857144,29486.88466666667,0,8.024642271730077,14.18595080412224,5.1586894308141655
2022-06-14,1594,23147.74,23753.38,20816.35,22159.78,9056.31399419,8.0,Extreme Fear,1468.5150000000012,27186.57857142857,29211.180333333334,0,8.495449650515273,15.331339556994353,4.772218819636914
2022-06-15,1595,22159.78,22345.7,20079.72,21592.6,13498.10922235,7.0,Extreme Fear,1132.9899999999998,25968.95,28945.277,0,8.814268508884613,15.851263526179933,4.376810467108199
2022-06-16,1596,21597.13,22957.01,20702.7,20848.73,4632.92290662,7.0,Extreme Fear,1127.1549999999988,24662.92857142857,28637.74366666667,0,8.83294403058692,15.63478685803305,4.269711928564096
2022-06-17,1597,20837.7,21325.06,20200.0,20500.0,4612.03834331,9.0,Extreme Fear,562.5300000000007,23457.63571428572,28347.084,0,8.851277161731828,15.358118426838754,4.17813605340697
2022-06-18,1598,20497.41,20758.0,18004.95,18047.74,5586.18936741,6.0,Extreme Fear,1376.5249999999996,21954.308571428573,27951.173,0,8.405795972958982,14.855508619934476,4.436469265811393
2022-06-19,1599,18038.44,20278.47,17592.78,20090.03,7131.08219373,6.0,Extreme Fear,1342.8450000000012,20911.851428571423,27645.711333333336,0,7.581990373096664,13.79699242691196,5.31877148117548
2022-06-20,1600,20104.68,21036.89,19616.1,20051.04,5027.31590065,9.0,Extreme Fear,710.3950000000004,20469.98857142857,27332.755666666664,0,8.045729329883416,14.452423297046924,4.801888946802039
2022-06-21,1601,20042.86,21708.76,19976.43,20871.69,3922.26986752,9.0,Extreme Fear,866.164999999999,20285.975714285712,27031.730333333333,0,8.361322456753562,14.844993421923656,4.47244389029886
2022-06-22,1602,20863.25,21026.09,19823.69,20100.98,4034.75076164,11.0,Extreme Fear,601.2000000000007,20072.88714285714,26733.429666666667,0,8.188785570410424,14.609227897158556,4.550311917058008
2022-06-23,1603,20115.38,20921.09,19743.99,20894.01,2468.95595425,11.0,Extreme Fear,588.5499999999993,20079.355714285717,26451.158,0,7.980141821498955,14.30014858319466,4.733476660478701
2022-06-24,1604,20894.01,21425.0,20654.6,21233.64,2887.03831259,11.0,Extreme Fear,385.2000000000007,20184.161428571428,26173.494666666666,0,7.716168441185277,13.850464458851238,4.944999002321431
2022-06-25,1605,21239.02,21586.67,20890.0,21194.44,1297.79547398,14.0,Extreme Fear,348.3349999999991,20633.69,25901.082,0,8.26326083040929,15.73170590935618,4.322432473473765
2022-06-26,1606,21200.72,21868.0,21122.22,21277.6,1346.75986321,14.0,Extreme Fear,372.8899999999994,20803.342857142856,25648.49066666667,0,8.614882168425561,16.345592981224037,3.895246071301641
2022-06-27,1607,21275.99,21516.85,20491.28,20829.08,1766.85174532,12.0,Extreme Fear,512.7849999999999,20914.49142857143,25376.00933333333,0,8.872595607284456,16.309821544426825,3.688584642636114
2022-06-28,1608,20840.83,21178.73,20201.1,20238.96,2015.86551313,10.0,Extreme Fear,488.8150000000005,20824.101428571423,25080.467666666667,0,9.077317183527374,16.272722888642413,3.522595142545172
2022-06-29,1609,20230.56,20440.0,19827.0,20201.96,1596.4934014,13.0,Extreme Fear,306.5,20838.527142857143,24732.849,0,8.631248918911625,15.674320544026909,4.030040052859095
2022-06-30,1610,20205.74,20398.99,18736.71,18901.6,2754.51599755,11.0,Extreme Fear,831.1400000000012,20553.897142857146,24309.215333333337,0,7.805351519350792,13.96390136456001,4.848852210135969
2022-07-01,1611,18892.96,20895.08,18595.6,19359.05,6481.66066444,11.0,Extreme Fear,1149.7400000000016,20286.09857142857,23951.022666666664,0,8.184299440205187,14.50459274674344,4.44742599885828
2022-07-02,1612,19372.79,19667.52,18960.0,19246.22,1126.18623475,14.0,Extreme Fear,353.7600000000002,20007.78142857143,23583.095666666668,0,8.458454485454537,14.85359649928373,4.118776556172382
2022-07-03,1613,19241.14,19513.67,18763.96,19480.6,1897.35885221,11.0,Extreme Fear,374.8549999999996,19751.067142857144,23247.04433333333,0,8.295015969929931,14.619357177514694,4.243182126769142
2022-07-04,1614,19482.14,20085.25,19032.44,19803.63,1945.69624699,14.0,Extreme Fear,526.4050000000007,19604.574285714283,22919.296,0,8.09954479250443,14.31290409885706,4.401205464208418
2022-07-05,1615,19804.43,20474.07,19281.82,20378.7,2658.75932559,19.0,Extreme Fear,596.125,19624.537142857145,22597.139666666662,0,8.631010348671232,15.131249889167762,4.0565397979223015
2022-07-06,1616,20377.42,20720.0,19750.16,20295.32,2346.17549562,18.0,Extreme Fear,484.9200000000001,19637.87428571429,22225.591666666667,0,8.976199505279789,15.575191315648013,3.843789691654514
2022-07-07,1617,20302.86,21844.63,20237.58,21835.16,3300.85573326,18.0,Extreme Fear,803.5249999999996,20056.954285714284,21919.29433333333,0,9.232324034118433,15.881570261028392,3.780912384971364
2022-07-08,1618,21845.0,22401.0,21164.07,21786.43,3424.44070892,20.0,Extreme Fear,618.4650000000001,20403.722857142857,21641.642,0,8.799106704551335,15.39734977202771,4.319118495174338
2022-07-09,1619,21788.09,22013.04,21311.36,21618.77,1092.8113447,24.0,Extreme Fear,350.84000000000015,20742.65857142857,21362.571666666667,0,8.017759035034688,14.42207986414966,5.0307710250281374
2022-07-10,1620,21607.28,21739.83,20629.99,20918.25,1226.64975661,24.0,Extreme Fear,554.9200000000001,20948.037142857145,21095.27833333333,0,7.807266434533508,14.135691856584444,5.14225848922673
2022-07-11,1621,20910.32,21170.42,20251.72,20491.63,1362.60871038,22.0,Extreme Fear,459.34999999999854,21046.32285714286,20825.965000000004,0,7.540319991785069,13.732809865246972,5.3178589509463965
2022-07-12,1622,20477.4,20541.44,19274.88,19382.5,1870.14662261,16.0,Extreme Fear,633.2799999999988,20904.00857142857,20559.14066666667,0,7.962275983263018,14.298508862169536,4.764128768804766
2022-07-13,1623,19381.59,20102.05,18905.55,19645.03,2830.14379503,15.0,Extreme Fear,598.25,20811.11,20442.505666666664,0,8.258102625046915,14.657606765862283,4.494857486239843
2022-07-14,1624,19645.03,20880.0,19577.91,20578.79,2957.39396333,18.0,Extreme Fear,651.0450000000001,20631.62857142857,20389.806,0,8.464439950245879,15.09019032866845,4.347888857029744
2022-07-15,1625,20608.68,21164.65,20368.7,21159.36,1535.89386116,15.0,Extreme Fear,397.9750000000004,20542.04714285714,20375.364666666665,0,8.635398360184123,15.391160744140889,4.217518909134194
2022-07-16,1626,21161.63,21577.0,20472.68,21182.79,1652.28572322,21.0,Extreme Fear,552.1599999999999,20479.76428571429,20386.5,0,8.327843872651162,14.963039357813082,4.5387861858558045
2022-07-17,1627,21184.79,21664.52,20826.82,21030.89,1538.31229882,24.0,Extreme Fear,418.8500000000004,20495.85571428572,20404.196333333333,0,7.881408454806608,14.19867042046277,5.074016248778185
2022-07-18,1628,21030.89,22760.04,20751.08,21615.0,3671.81075705,20.0,Extreme Fear,1004.4799999999996,20656.337142857144,20523.105,0,8.113227999537775,14.489456130527667,4.957170615156849
2022-07-19,1629,21620.05,23684.73,21444.68,23409.44,4784.17338245,30.0,Fear,1120.0249999999996,21231.614285714284,20633.752,0,8.301292013879898,14.714457251276224,4.92938094341681
2022-07-20,1630,23422.76,24280.3,22893.95,23673.67,3792.49982467,31.0,Fear,693.1749999999993,21807.134285714284,20754.50633333333,0,8.459524353214288,14.89801527347835,4.856891744712411
2022-07-21,1631,23674.37,23796.16,22340.34,23210.61,2948.72803091,34.0,Fear,727.9099999999999,22183.108571428573,20832.47033333333,0,8.346829849316949,14.71048172713979,4.792123799964168
2022-07-22,1632,23196.14,23760.87,22550.0,22591.06,2189.37919791,33.0,Fear,605.4349999999995,22387.637142857147,20915.473,0,8.219803036544546,14.479468900754046,4.704771510626688
2022-07-23,1633,22605.47,23005.68,21944.47,22281.94,997.28073939,31.0,Fear,530.6049999999996,22544.65857142857,20961.73733333333,0,7.922939724248679,14.130324033125993,4.757162825778966
2022-07-24,1634,22271.14,22911.07,22235.3,22716.65,687.83266114,30.0,Fear,337.8850000000002,22785.481428571427,21011.171,0,7.498855314345468,13.58928903888652,4.900174257324207
2022-07-25,1635,22696.26,23006.77,21564.61,21905.01,1687.58511881,30.0,Fear,721.0799999999999,22826.911428571424,21034.85666666667,0,7.7952016928933885,13.93555396991462,4.687815350523391
2022-07-26,1636,21902.34,22249.38,20700.13,20935.13,2327.31432987,26.0,Fear,774.625,22473.43857142857,21023.441,0,8.023508021607833,14.192267630576213,4.521647715525561
2022-07-27,1637,20920.28,23112.9,20822.63,22780.6,2853.89255753,28.0,Fear,1145.1350000000002,22345.85714285714,21088.491666666665,0,8.360835999168824,14.62758730531992,4.365796941196197
2022-07-28,1638,22797.55,24114.71,22580.81,23790.88,3335.51957432,32.0,Fear,766.9499999999989,22428.75285714286,21206.889000000003,0,8.612625522850657,14.929868944076484,4.245814922866948
2022-07-29,1639,23806.07,24445.0,23438.5,23899.15,2722.46546722,39.0,Fear,503.25,22615.62285714285,21330.128666666667,0,8.471600721668104,14.744747103964688,4.364843986822883
2022-07-30,1640,23923.87,24676.0,23659.16,23944.23,1648.16802835,42.0,Fear,508.4200000000001,22853.092857142856,21498.216333333334,0,8.307370676067272,14.517388369575285,4.503698781986504
2022-07-31,1641,23940.63,24190.09,23379.45,23837.21,1786.80635535,39.0,Fear,405.3199999999997,23013.172857142858,21647.48833333333,0,8.25605251833317,14.6178404013998,4.522513668148794
2022-08-01,1642,23848.21,23901.8,22861.0,22971.06,1340.87500454,33.0,Fear,520.3999999999996,23165.465714285718,21771.649666666668,0,8.20195767039723,14.709116550745248,4.510764147182681
2022-08-02,1643,22969.19,23468.33,22665.98,22954.9,1560.18092276,31.0,Fear,401.1750000000011,23454.004285714287,21887.459666666666,0,8.144768378792426,14.79275375986755,4.652498080238842
2022-08-03,1644,22954.9,23642.14,22686.12,23472.97,1019.38343556,34.0,Fear,478.0100000000002,23552.914285714283,22009.771,0,8.438230585986094,15.00076206272654,4.4599025100096
2022-08-04,1645,23469.78,23501.38,22400.0,22460.9,1788.98790559,30.0,Fear,550.6900000000005,23362.917142857143,22079.17766666667,0,8.664826249041505,15.17286467256789,4.262058773868537
2022-08-05,1646,22479.3,23478.0,22462.88,22949.16,1929.22125398,31.0,Fear,507.5599999999995,23227.204285714284,22167.639,0,8.776809292112864,15.227239779006672,4.23946106888521
2022-08-06,1647,22924.21,23354.54,22854.91,23199.13,755.29960851,31.0,Fear,249.8150000000005,23120.761428571423,22213.104666666663,0,8.87750547055687,15.278810089020908,4.191412639768286
2022-08-07,1648,23199.28,23300.0,22855.14,23163.32,628.82538695,30.0,Fear,222.4300000000003,23024.49142857143,22259.001,0,8.502659968888992,14.886168198072356,4.6048491762234764
2022-08-08,1649,23178.23,24246.06,23073.86,23933.95,1728.38588591,30.0,Fear,586.1000000000004,23162.047142857144,22336.173666666666,0,7.896118579647943,14.230532626798944,5.282705428356686
2022-08-09,1650,23924.51,24109.1,22880.22,23072.86,1364.10551658,42.0,Fear,614.4399999999987,23178.898571428574,22407.994,0,8.533290022816358,14.87661531396647,4.64604617534266
2022-08-10,1651,23073.48,24179.0,22668.57,23646.0,1993.2123049,31.0,Fear,755.2150000000001,23203.617142857143,22513.139666666662,0,8.91937792497426,15.265886807660642,4.152201255857745
2022-08-11,1652,23658.0,24921.0,23636.0,24240.0,2122.82164689,41.0,Fear,642.5,23457.774285714284,22675.05633333333,0,8.755004476973609,15.017341787160566,4.188881763264383
2022-08-12,1653,24242.0,24345.0,23615.0,24194.0,1395.66094806,42.0,Fear,365.0,23635.608571428573,22826.68866666667,0,8.558193170096372,14.685835238792372,4.203774033639088
2022-08-13,1654,24186.0,24900.0,24070.0,24418.0,967.26289947,46.0,Fear,415.0,23809.73285714286,22954.662333333334,0,8.346442351610422,14.508354180302309,4.205040311227574
2022-08-14,1655,24417.0,25053.0,24161.0,24292.0,1349.52595338,47.0,Neutral,446.0,23970.972857142857,23059.083666666666,0,8.07746439710408,14.292427725935925,4.543992566914165
2022-08-15,1656,24300.0,25212.0,23900.0,23982.0,1595.34944403,45.0,Fear,656.0,23977.83714285714,23152.390666666663,0,7.708389618540111,14.016659593549,4.970116988202479
2022-08-16,1657,23997.0,24250.0,23673.0,23941.0,984.80330497,44.0,Fear,288.5,24101.85714285714,23249.394333333334,0,7.899764961472828,14.326985314747832,4.842356186229586
2022-08-17,1658,23945.0,24448.0,23240.0,23279.0,1674.57796651,41.0,Fear,604.0,24049.42857142857,23304.861,0,8.060332810036643,14.563472959578156,4.715066140246514
2022-08-18,1659,23281.0,23593.0,23176.0,23341.0,964.11128862,30.0,Fear,208.5,23921.0,23302.57966666667,0,8.038693573249237,14.569210646985,4.612057760287757
2022-08-19,1660,23351.0,23450.0,21156.0,21334.0,3118.34991187,33.0,Fear,1147.0,23512.42857142857,23224.590666666667,0,8.016575703552666,14.574915601059404,4.398354348151296
2022-08-20,1661,21329.0,21385.0,20785.0,20989.0,1729.81098593,29.0,Fear,300.0,23022.571428571428,23150.537,0,7.802357293509989,14.209465438987811,4.425369143789463
2022-08-21,1662,20992.0,21586.0,20769.0,21516.0,1012.55091894,27.0,Fear,408.5,22626.0,23114.701666666664,0,7.529375688477138,13.627568680465496,4.516896863057864
2022-08-22,1663,21525.0,21778.0,20901.0,21042.0,1549.09057077,29.0,Fear,438.5,22206.0,23073.37033333333,0,7.830468053658127,14.086211724488887,4.28323840699732
2022-08-23,1664,21053.0,21672.0,20899.0,21516.0,1382.71737169,28.0,Fear,386.5,21859.571428571428,23033.348666666665,0,8.0615722996046,14.399458577068032,4.156731312224493
2022-08-24,1665,21517.0,21892.0,21142.0,21701.0,1664.42054083,25.0,Extreme Fear,375.0,21634.14285714286,23026.54833333333,0,8.146154419135462,14.497625745971838,4.156767146239463
2022-08-25,1666,21716.0,21813.0,21319.0,21602.0,1249.58280255,25.0,Extreme Fear,247.0,21385.714285714286,23048.77733333333,0,8.224136981901653,14.58701172784599,4.144890635533314
2022-08-26,1667,21602.0,21870.0,20533.0,20648.0,3019.93321589,27.0,Fear,668.5,21287.714285714286,22977.690666666665,0,8.068731960589911,14.438863558351985,4.25767772163177
2022-08-27,1668,20647.0,20763.0,19766.0,20025.0,1843.54744796,28.0,Fear,498.5,21150.0,22852.161333333333,0,7.884651678244727,14.2648854418191,4.413664056430171
2022-08-28,1669,20018.0,20159.0,19823.0,19973.0,538.10136433,28.0,Fear,168.0,20929.571428571428,22721.289666666664,0,7.658864225376908,14.05412796099538,4.639387949181724
2022-08-29,1670,19973.0,20415.0,19526.0,20092.0,1556.5672198,24.0,Extreme Fear,444.5,20793.85714285714,22592.882,0,7.892993742435564,14.22001127063706,4.413728949964799
2022-08-30,1671,20098.0,20575.0,19552.0,19955.0,1995.31382136,27.0,Fear,511.5,20570.85714285714,22463.475,0,8.082572793394478,14.362252673924177,4.370093298169449
2022-08-31,1672,19948.0,20490.0,19757.0,20219.0,1910.7252547,23.0,Extreme Fear,366.5,20359.14285714286,22371.739666666665,0,8.228023207016726,14.547746783604593,4.370292100438406
