Date,TotalFees_BTC,mempool_transaction_count,avg_fee_per_tx,MempoolSizeBytes
2022-10-05,9.360995767499999,2790.949652777778,0.0033540539716233084,1410263.4652777778
2022-10-06,8.467526244999998,2517.8229166666665,0.0033630348619632534,1208972.03125
2022-10-07,7.574056722499998,2417.778645833333,0.0031326510123466894,1265225.71875
2022-10-08,6.680587199999998,2317.734375,0.002882378270805945,1321479.40625
2022-10-09,7.3680373774999985,2052.828125,0.003589212992441829,1101156.6640625
2022-10-10,8.055487555,1787.921875,0.004505503102589423,880833.921875
2022-10-11,8.742937732500002,2324.828125,0.0037606813331630706,1152893.5859375
2022-10-12,9.430387910000002,2861.734375,0.0032953400540537596,1424953.25
2022-10-13,9.125911787500002,3460.885416666667,0.0026368719818206446,2561323.458333333
2022-10-14,8.821435665000001,4060.0364583333335,0.002172747894146066,3697693.6666666665
2022-10-15,8.5169595425,3269.299479166667,0.002605132872278481,2460258.3307291665
2022-10-16,8.21248342,2478.5625,0.003313405822931639,1222822.9947916667
2022-10-17,9.355089224999999,3959.473958333333,0.002362710128528753,4408429.730902778
2022-10-18,10.497695029999997,5440.385416666666,0.0019295866424904788,7594036.46701389
2022-10-19,11.640300834999996,6921.296875,0.0016818092107918714,10779643.203125
2022-10-20,12.782906639999995,5112.721354166667,0.002500215786174701,6337668.341145833
2022-10-21,12.575176124999997,3304.1458333333335,0.003805878057238695,1895693.4791666667
2022-10-22,12.367445609999997,2862.75,0.004320127712863504,1690907.5755208335
2022-10-23,12.159715095,2421.3541666666665,0.005021865558700796,1486121.671875
2022-10-24,11.951984580000001,3663.270833333333,0.0032626538205269657,2268818.916666667
2022-10-25,13.645056812500002,4905.1875,0.002781760495903572,3051516.1614583335
2022-10-26,15.338129045,5091.971354166666,0.0030122182506877406,2938248.2578125
2022-10-27,17.0312012775,5278.755208333333,0.003226366937912485,2824980.3541666665
2022-10-28,18.72427351,4305.125,0.0043492984547487,2279970.75
2022-10-29,17.7811616275,3331.4947916666665,0.005337292338555485,1734961.1458333333
2022-10-30,16.838049745,3077.439236111111,0.005471448322169914,1597304.8524305555
2022-10-31,15.8949378625,2823.3836805555557,0.005629747728573809,1459648.5590277778
2022-11-01,14.951825980000002,2569.328125,0.005819352473713338,1321992.265625
2022-11-02,15.2186740325,6018.848958333333,0.0025285023993548046,3413140.9791666665
2022-11-03,15.485522084999996,9468.369791666666,0.0016355003475497089,5504289.692708333
2022-11-04,15.752370137499993,9024.940104166666,0.0017454265574823463,5309639.309895833
2022-11-05,16.01921818999999,8581.510416666666,0.0018667131323278597,5114988.927083333
2022-11-06,18.255359332499992,5942.486979166666,0.003072006618861788,3400262.2916666665
2022-11-07,20.491500474999995,3303.4635416666665,0.006203035152814674,1685535.65625
2022-11-08,22.727641617499994,3450.9479166666665,0.0065859126727861594,1936736.8697916667
2022-11-09,24.963782759999997,3598.4322916666665,0.006937405163301727,2187938.0833333335
